Host Id,Host Name,Id,Last Review,Name,Neighbourhood,Neighbourhood Group,Reviews Per Month,Room Type,Availability 365,Calculated Host Listings Count,Latitude,Longitude,Minimum Nights,Number Of Reviews,Price,Reviews_Per-Month_Final
5125933,Penelope,5135121,8/27/2017,Roomy Studio at Prospect Park,Prospect-Lefferts Gardens,Brooklyn,0.07,Entire home/apt,0,1,40.65621,-73.95696,21,3,80,0.07
8118080,Theresa,5136673,,Spacious Brooklyn Loft/private room,Bedford-Stuyvesant,Brooklyn,,Private room,0,1,40.68716,-73.91882,7,0,40,0
26558533,Jinqiu,5136833,10/16/2016,Spacious private room upper west side,Upper West Side,Manhattan,0.22,Private room,0,1,40.79678,-73.96545,2,8,79,0.22
7881946,Emmanuel,5137531,3/5/2015,LUXURY*Doorman*Walk to Central Park,Harlem,Manhattan,0.09,Entire home/apt,0,1,40.80657,-73.95532,2,5,140,0.09
21112602,Maggie,5141379,9/29/2016,True 1BR Apt in Greenwich Village,Greenwich Village,Manhattan,0.29,Entire home/apt,0,1,40.73253,-73.99826,2,15,198,0.29
20518366,Gabriel,5143959,,Master Bedroom in Lefferts Garden,Prospect-Lefferts Gardens,Brooklyn,,Private room,0,2,40.65887,-73.95105,1,0,65,0
26597048,M. Elizabeth,5144689,7/5/2019,Harlem Style Spacious and Sunny,Harlem,Manhattan,3.91,Entire home/apt,66,2,40.80516,-73.94299,3,126,117,3.91
2055698,Nadia Dara,5144831,8/25/2016,Modern and convenient,Upper East Side,Manhattan,0.05,Entire home/apt,0,1,40.77944,-73.95296,3,2,125,0.05
26606802,Christina,5146173,10/23/2016,*Designer West Village Dream Home*,West Village,Manhattan,0.24,Entire home/apt,364,1,40.73451,-74.00746,3,12,510,0.24
215570,Dirk,5148878,1/1/2018,"GORGEOUS 2 BD PENTH., 500SF TERRACE",Williamsburg,Brooklyn,0.12,Entire home/apt,0,1,40.71135,-73.96596,2,5,125,0.12
1867263,Lisa,5149368,,Luxury penthouse in FiDi,Financial District,Manhattan,,Private room,0,1,40.70663,-74.0117,1,0,170,0
26640253,Rachel,5152230,4/24/2019,Convenience & Chill,Harlem,Manhattan,1.16,Private room,323,1,40.82383,-73.94639,1,61,65,1.16
22011099,David,5159567,8/15/2018,Perfect One Bedroom in Greenpoint,Greenpoint,Brooklyn,0.44,Entire home/apt,42,1,40.72981,-73.95268,6,21,195,0.44
115669,Lauren,5159990,5/17/2017,Huge 1 Bedroom in East Harlem,East Harlem,Manhattan,0.15,Entire home/apt,183,1,40.79643,-73.93543,3,8,115,0.15
8780729,Ellen,5160871,12/5/2016,Cozy Chelsea Studio,Chelsea,Manhattan,0.63,Entire home/apt,0,1,40.7417,-73.9978,3,31,135,0.63
1027417,Julien,5161173,2/19/2019,3BDR architect's garden home,Park Slope,Brooklyn,0.12,Entire home/apt,22,1,40.67365,-73.9814,3,5,350,0.12
23719409,Carlina,5162578,12/8/2018,Best place for families & groups in Manhattan NYC!,Harlem,Manhattan,1.13,Private room,6,4,40.82774,-73.95181,1,28,115,1.13
23719409,Carlina,5162580,6/21/2019,Convenient place to stay in Manhattan!,Harlem,Manhattan,3.86,Private room,0,4,40.82801,-73.95167,1,205,45,3.86
26710027,Sara,5164045,7/17/2016,"Cozy, sunny private room",Bedford-Stuyvesant,Brooklyn,0.43,Private room,0,1,40.68074,-73.92513,2,21,65,0.43
10433019,Serene,5168749,6/30/2019,LIC Super Sunny & Spacious 1BR Apt,Long Island City,Queens,0.06,Entire home/apt,231,1,40.74401,-73.95094,30,3,135,0.06
23386756,Daniel,5172992,,1br in duplex of luxury building,Williamsburg,Brooklyn,,Private room,0,1,40.70792,-73.94602,6,0,40,0
26756453,Tyler,5173154,,"COZY, AFFORDABLE, PVT. BEDSTUY ROOM",Bedford-Stuyvesant,Brooklyn,,Private room,0,1,40.68833,-73.94329,1,0,70,0
22305520,James,5175054,6/11/2019,Perfect Times Square 1 bedroom,Hell's Kitchen,Manhattan,2.21,Entire home/apt,215,2,40.76064,-73.99112,30,119,199,2.21
18388649,Brian,5178944,,Amazing BR in Doorman Building!,Harlem,Manhattan,,Private room,364,1,40.82415,-73.94113,2,0,100,0
4406876,Maureen,5179493,6/13/2019,Gorgeous Renovated One Bedroom ues,Upper East Side,Manhattan,0.11,Entire home/apt,329,1,40.76761,-73.95391,6,5,195,0.11
26789544,Martin,5179556,,Huge 3BR on Prospect Park,Windsor Terrace,Brooklyn,,Entire home/apt,0,1,40.65494,-73.97478,3,0,200,0
10711342,Mr. & Mrs. Kris,5179785,8/14/2018,3 bedroom 2 1/2 bath duplex Park Slope,Sunset Park,Brooklyn,0.09,Entire home/apt,0,1,40.66298,-73.99012,5,1,150,0.09
26794599,Carmen,5180624,9/21/2015,"Cozy Room in Bushwick, Brooklyn",Bushwick,Brooklyn,0.02,Private room,0,1,40.69237,-73.92097,2,1,60,0.02
15714652,Tejal,5181492,5/18/2019,"Spacious, sunny, private loft bdrm!",Bushwick,Brooklyn,0.4,Private room,134,1,40.70041,-73.93816,11,21,70,0.4
5399418,Jennifer,5181720,,Bushwick Live/Work,Bushwick,Brooklyn,,Private room,0,1,40.69092,-73.90443,1,0,30,0
1762555,Arti,5183502,6/12/2019,"Airy, Modern, Large Room W'burg two blocks subway",Williamsburg,Brooklyn,1.06,Private room,10,1,40.71508,-73.94586,4,38,100,1.06
26819401,Alberto,5184986,2/16/2016,Large studio in Manhattan,Upper East Side,Manhattan,0.06,Entire home/apt,0,1,40.77594,-73.95584,3,3,180,0.06
5788393,Amy,5185359,2/17/2018,1.5 Bedroom - Artist's Retreat,Long Island City,Queens,0.41,Entire home/apt,0,1,40.76117,-73.9265,2,19,105,0.41
5896802,Patricio,5188746,2/26/2018,FANTASTIC MANHATTAN LIVING 5 day Minimum,Harlem,Manhattan,0.28,Entire home/apt,90,1,40.81502,-73.9546,90,7,110,0.28
26377263,Stat,5188840,12/2/2017,Home 4 Medical Professionals-St John's Episcopal 2,Far Rockaway,Queens,0.11,Private room,313,43,40.59642,-73.75606,6,5,38,0.11
3977023,Vaida,5191617,8/31/2015,"Cozy Room in Clinton Hill, Bk",Bedford-Stuyvesant,Brooklyn,0.02,Private room,0,2,40.68977,-73.95603,1,1,70,0.02
21538710,Marýa,5191630,11/11/2016,Comfortable & Spacious 1 BR apt,Crown Heights,Brooklyn,0.21,Entire home/apt,0,1,40.67116,-73.94293,7,11,72,0.21
610690,Julien,5191965,6/26/2019,Bright room in townhouse with yard!,Bedford-Stuyvesant,Brooklyn,0.69,Private room,80,2,40.68006,-73.91113,1,35,75,0.69
26856159,Glenda,5192165,6/13/2019,Classic Harlem Brownstone - Manhattan,Harlem,Manhattan,4.12,Private room,274,3,40.82306,-73.94688,1,209,63,4.12
26856159,Glenda,5192219,6/22/2019,Metro Retreat  - - Harlem,Harlem,Manhattan,3.81,Private room,307,3,40.82153,-73.94651,1,194,58,3.81
10677483,Greg,5192459,,Quiet Room in 4BR UWS Brownstone,Upper West Side,Manhattan,,Private room,0,1,40.80173,-73.96625,1,0,70,0
1002840,Vladimir,5193421,6/24/2019,Sunny 1BR in the East Village center,East Village,Manhattan,1.24,Entire home/apt,242,1,40.72669,-73.98275,5,63,145,1.24
26867230,Kayla,5193916,7/15/2016,Private room available in Dumbo Brooklyn,Fort Greene,Brooklyn,0.08,Private room,0,2,40.69605,-73.98207,1,3,45,0.08
23909946,Robin Laverne,5194812,6/19/2019,"Cozy, Convenient, Clean & Colorful!",Bushwick,Brooklyn,1.56,Private room,28,3,40.68755,-73.91856,2,77,60,1.56
12879620,Neda,5195409,8/1/2018,Upper West Nest,Upper West Side,Manhattan,0.04,Entire home/apt,290,1,40.79148,-73.97828,100,2,158,0.04
26877037,Catherine,5195568,10/14/2015,private room,Sheepshead Bay,Brooklyn,0.06,Private room,0,2,40.60059,-73.95899,1,3,139,0.06
26877931,Nikki,5195654,10/23/2017,Large Size Room Next to Subway,Bedford-Stuyvesant,Brooklyn,0.38,Private room,52,1,40.69467,-73.9501,5,20,45,0.38
23772724,Elem,5199439,5/25/2019,Furnished studioB UES (30 days MIN),Upper East Side,Manhattan,0.26,Entire home/apt,333,15,40.77339,-73.95421,30,13,99,0.26
26899122,Katherine,5199814,9/1/2015,Sunny 1bedroom with yard,South Slope,Brooklyn,0.02,Entire home/apt,0,1,40.66437,-73.98353,3,1,85,0.02
24052348,Tara,5200433,4/3/2019,Soothing Place in the City,East Village,Manhattan,0.27,Private room,18,4,40.72042,-73.97998,10,14,85,0.27
1238879,Kristen,5204458,8/27/2015,Vintage Jewel in Crown Heights,Crown Heights,Brooklyn,0.04,Entire home/apt,0,1,40.67198,-73.93011,3,2,95,0.04
81928,Evan,5205123,12/24/2018,"Spacious, Bright, & Modern Apt",Bedford-Stuyvesant,Brooklyn,0.96,Entire home/apt,0,1,40.6856,-73.95332,3,45,150,0.96
1242374,Erin & Brad,5205171,6/16/2019,Comfy 1BD + Private Bath in Williamsburg,Williamsburg,Brooklyn,1.58,Private room,289,1,40.71495,-73.93997,3,82,96,1.58
26942242,Alfred,5207973,3/31/2015,Bright 2BD in East Village,East Village,Manhattan,0.02,Entire home/apt,0,1,40.7295,-73.98623,2,1,230,0.02
8353665,Alexandra,5210286,5/15/2019,Chic Apartment in Sunny Brownstone Building,Harlem,Manhattan,0.07,Entire home/apt,33,1,40.82227,-73.94878,4,4,150,0.07
26958002,Justin,5211090,6/25/2015,"Central 1 bdrm, W/D, roof deck",Kips Bay,Manhattan,0.04,Entire home/apt,0,1,40.74041,-73.98176,2,2,225,0.04
17448220,Louise,5211296,6/18/2019,Chez Louise sunny BK garden apt.,Bedford-Stuyvesant,Brooklyn,2.59,Entire home/apt,254,1,40.68383,-73.92226,3,138,130,2.59
2265800,Sky,5212133,,Large 1 Bedroom Apartment w/ Office in Greenpoint!,Greenpoint,Brooklyn,,Entire home/apt,0,1,40.72862,-73.95495,1,0,116,0
26975156,Vanessa,5213963,4/1/2015,Cozy East Harlem 1BD,East Harlem,Manhattan,0.02,Entire home/apt,0,1,40.80302,-73.93476,4,1,115,0.02
25762289,Amar,5214511,6/4/2019,North Brooklyn Experience.,Greenpoint,Brooklyn,0.06,Entire home/apt,110,1,40.72614,-73.94813,3,3,126,0.06
26564745,Lisa And Jessica,5216799,1/3/2016,Three-bedroom apartment in beautiful house,Prospect-Lefferts Gardens,Brooklyn,0.32,Entire home/apt,15,1,40.65649,-73.95854,5,17,174,0.32
3510638,Eugene,5217507,5/20/2018,Great 1-bd apartment in Murray Hill,Murray Hill,Manhattan,0.24,Entire home/apt,0,1,40.74479,-73.97573,5,13,149,0.24
26781249,Harman,5219488,5/29/2018,Luxury Upper East Side Studio Apt,Upper East Side,Manhattan,0.19,Entire home/apt,0,1,40.76802,-73.95653,4,10,150,0.19
1220404,Tom,5224210,5/3/2016,Feel at home,East New York,Brooklyn,0.03,Entire home/apt,292,2,40.66811,-73.89394,2,1,100,0.03
2265022,K. Zovia,5225088,5/17/2019,Glorious Mornings Townhouse,Mariners Harbor,Staten Island,0.33,Entire home/apt,299,1,40.62726,-74.1588,5,16,150,0.33
27046912,Tara & Carl,5227024,6/20/2019,"Extra Large Room in Huge, Serene Harlem Brownstone",Harlem,Manhattan,1.07,Private room,15,2,40.80669,-73.95655,4,56,89,1.07
1226742,Johnny,5229212,6/24/2019,BRIGHT MODERN CLEAN townhouse 4 Bedroom 6 guests,Clinton Hill,Brooklyn,2.01,Entire home/apt,294,2,40.68383,-73.96319,2,62,308,2.01
27072226,Winona,5231104,,Spacious room available in Brooklyn,Crown Heights,Brooklyn,,Private room,0,1,40.66926,-73.93603,1,0,40,0
2119276,Host,5231817,3/28/2018,UES LRG 1BR SLEEPS 4~61ST~Gr8 value,Upper East Side,Manhattan,0.11,Entire home/apt,228,39,40.76201,-73.96084,30,5,150,0.11
3339701,Angelo,5232121,6/21/2019,".Safe, cozy & minutes to NYC",Ditmars Steinway,Queens,1.72,Private room,310,4,40.77776,-73.91612,1,90,55,1.72
27081028,Norman,5232570,5/18/2019,"Cozy room awaits, best location, center of NYC",Midtown,Manhattan,0.52,Private room,0,1,40.759,-73.9701,1,16,55,0.52
19034179,Jennifer,5233279,1/3/2017,"Quiet, Cozy studio walk to Central Park",Upper East Side,Manhattan,0.07,Entire home/apt,0,1,40.76902,-73.95807,2,2,139,0.07
27084741,Paul,5233345,10/22/2018,Cosy style private bedroom with Queen bed,Woodside,Queens,0.55,Private room,365,2,40.74436,-73.91141,1,27,90,0.55
4655245,Douglas,5236146,6/18/2019,Cozy 2bdr 1 block from Central Park,East Harlem,Manhattan,2.91,Entire home/apt,159,1,40.79462,-73.94923,3,150,249,2.91
12762559,Jeremy,5236234,,"1BR, elevator, kitchen, doorman!",Upper East Side,Manhattan,,Entire home/apt,0,1,40.78633,-73.95218,1,0,150,0
189275,Erika,5237336,6/30/2019,Warm and Inviting 1 Bedroom In Fort Greene,Fort Greene,Brooklyn,6.77,Entire home/apt,40,1,40.69658,-73.97116,1,49,95,6.77
1297675,Helena,5237422,6/19/2019,Private modern BR & Bath in BK,Prospect Heights,Brooklyn,1.49,Private room,11,2,40.68093,-73.97182,2,79,135,1.49
675317,Elvira,5238491,,Cozy Greenpoint Private Room,Greenpoint,Brooklyn,,Private room,0,1,40.73712,-73.95521,17,0,45,0
27121854,Olga,5240711,1/2/2019,2 BEDROOM IN MIDTOWN EAST,Midtown,Manhattan,3.23,Entire home/apt,3,1,40.75239,-73.9707,10,169,289,3.23
1884659,Brett,5241757,6/9/2019,Eclectic Loft 20 min-> Union Sq!,Bushwick,Brooklyn,0.88,Entire home/apt,345,2,40.70827,-73.92264,2,47,97,0.88
956379,David,5242156,5/31/2019,Park Slope townhouse apartment,South Slope,Brooklyn,1.7,Entire home/apt,204,1,40.66309,-73.98497,30,84,180,1.7
172672,Tara,5247202,5/6/2019,Gem-like UES writer's studio,Upper East Side,Manhattan,0.67,Entire home/apt,4,1,40.77828,-73.94768,30,32,75,0.67
9423379,Francois,5248975,8/21/2018,Large Penthouse in Williamsburg,Williamsburg,Brooklyn,0.2,Entire home/apt,0,1,40.71526,-73.95016,6,10,320,0.2
17129810,Jeffrey,5251338,11/2/2018,"Stay in beautiful Carroll Gardens, Brooklyn!! 1BD",Red Hook,Brooklyn,1.75,Private room,326,5,40.66541,-74.01407,5,66,60,1.75
17129810,Jeffrey,5251340,7/7/2019,Beautiful big room in Carroll Gardens Brooklyn!!!,Columbia St,Brooklyn,2.84,Private room,326,5,40.68173,-74.00366,3,118,60,2.84
5102579,Maggie,5251586,9/1/2016,Large & Sunny Apt in Prime Location,Park Slope,Brooklyn,0.11,Entire home/apt,0,1,40.68247,-73.97961,15,6,144,0.11
3114551,Jules,5251624,,"Sunny, Warm, Comfortable Room",Bushwick,Brooklyn,,Private room,0,1,40.69888,-73.92081,14,0,40,0
27181264,Jaclyn,5251673,,Quiet Space Directly Off L Train,Williamsburg,Brooklyn,,Private room,0,1,40.71843,-73.95725,1,0,115,0
27181498,Ben,5251719,,1 Bedroom in Luxury Wall street Apt,Financial District,Manhattan,,Shared room,0,1,40.70573,-74.00855,1,0,75,0
419629,Nicky,5252343,2/23/2015,Close to LGA/JFK & 15min to Midtown,Elmhurst,Queens,0.04,Private room,17,1,40.74125,-73.89035,2,2,47,0.04
27212322,Krupa,5257388,,Private room in 3rd bedroom apt.,Hell's Kitchen,Manhattan,,Private room,0,1,40.75563,-73.99424,1,0,1450,0
3605729,Drew,5258014,5/5/2019,"Williamsburg Gardens Flat, Large Room Private Bath",Williamsburg,Brooklyn,0.42,Private room,0,1,40.70709,-73.95191,3,19,100,0.42
1519119,Jason,5258459,,Urban Oasis for the Single Traveler,Washington Heights,Manhattan,,Shared room,89,1,40.8545,-73.93169,1,0,50,0
2119276,Host,5259407,12/23/2015,2BR Prime West village~Sleeps 5,West Village,Manhattan,0.06,Entire home/apt,365,39,40.73226,-74.00644,30,3,250,0.06
1478146,Anne,5260942,10/15/2018,"Spacious Luxury Condo-1 bedroom, NYC",Harlem,Manhattan,0.18,Entire home/apt,111,1,40.80177,-73.9571,8,9,115,0.18
17491348,Valentin,5261712,5/15/2015,Large bedroom in East Village,East Village,Manhattan,0.02,Private room,0,1,40.72878,-73.97747,7,1,60,0.02
27238076,Stephanie,5261913,6/28/2019,"Small, Comfortable Bedroom w/Private Bathrm for 2",Hell's Kitchen,Manhattan,3.69,Private room,241,1,40.76432,-73.98599,2,195,135,3.69
4534649,L & A,5262076,6/23/2019,Tiny Cozy Room in West Harlem!,Harlem,Manhattan,3.2,Private room,84,3,40.81617,-73.95371,2,170,50,3.2
27053744,Antal,5262333,2/28/2015,Excellent Midtown Location!,Midtown,Manhattan,0.02,Entire home/apt,0,1,40.76186,-73.97324,3,1,149,0.02
27261471,Philmore,5266736,6/30/2019,Cozy Garden Flat.,Canarsie,Brooklyn,1,Entire home/apt,140,2,40.64716,-73.89403,2,1,120,1
14684238,Matthew,5266888,6/19/2019,Spacious East Village 1 Bedroom,East Village,Manhattan,0.41,Entire home/apt,6,1,40.7249,-73.98852,5,22,150,0.41
27263990,Lindsey,5267177,,Spacious 1BR Bushwick Surfers Loft!,Bushwick,Brooklyn,,Entire home/apt,0,1,40.69544,-73.93046,3,0,110,0
10698270,Evgenia,5268045,2/9/2019,Beautiful room in Manhattan,Upper East Side,Manhattan,0.39,Private room,188,2,40.76578,-73.95509,1,21,95,0.39
6155803,Barrie,5268960,10/15/2017,Cozy 1 Bdrm Greenpoint-Williamsburg,Greenpoint,Brooklyn,0.29,Entire home/apt,0,1,40.72402,-73.95025,2,12,190,0.29
27277459,Dawn,5269840,6/26/2019,Remsen Village Rental,East Flatbush,Brooklyn,1.65,Entire home/apt,340,2,40.65491,-73.9222,4,77,139,1.65
26732630,Bennett,5270589,,"Large, Furnished East Village Room",East Village,Manhattan,,Private room,0,1,40.72787,-73.98969,1,0,115,0
6960329,Edna,5271661,6/30/2019,Master Bedroom available with en suite bathroom.,Upper West Side,Manhattan,0.94,Private room,150,1,40.77484,-73.98659,2,2,130,0.94
6716330,Chris,5271997,6/24/2019,NEW YORK CITY!!! LOCATION LOCATION!,Upper West Side,Manhattan,2.32,Private room,347,3,40.77311,-73.98606,3,124,125,2.32
20114391,Lisa,5276602,1/14/2019,Fully Furnished Brownstone Bedroom,Fort Greene,Brooklyn,0.27,Private room,48,2,40.68557,-73.97073,21,14,45,0.27
27314977,Roza,5276704,12/20/2018,"Cozy, Sunny, Clean UES Home in central location",Upper East Side,Manhattan,0.15,Entire home/apt,0,1,40.76771,-73.95844,4,8,110,0.15
8858347,Rob,5276908,8/13/2018,SUN FILLED 1BR in ARTSY FORT GREENE,Fort Greene,Brooklyn,0.22,Entire home/apt,22,1,40.68792,-73.97319,21,12,120,0.22
6023360,Ali,5277117,5/16/2015,Comfortable Crown Heights Room,Crown Heights,Brooklyn,0.02,Private room,0,1,40.67221,-73.95584,1,1,50,0.02
8627814,Alex,5277242,4/13/2016,Sleek Bushwick Loft,Williamsburg,Brooklyn,0.06,Entire home/apt,0,1,40.70629,-73.92884,2,3,100,0.06
6900870,Harish,5278810,9/19/2016,Cozy room in a newly renovated apt!,Prospect Heights,Brooklyn,0.27,Private room,0,1,40.67382,-73.96782,2,14,75,0.27
7503643,Vida,5278927,6/1/2019,Bohemian Studio Loft in Brooklyn,Greenpoint,Brooklyn,0.14,Entire home/apt,328,52,40.72546,-73.94046,30,7,129,0.14
6339750,Gabrielle,5279859,7/2/2019,Large Bohemian Studio- Gramercy!,Kips Bay,Manhattan,1.23,Entire home/apt,323,1,40.74084,-73.98008,5,66,196,1.23
7181834,Juan,5279902,,Mod. Apartment NYC w/ Outdoor Space,Chelsea,Manhattan,,Entire home/apt,0,1,40.73861,-73.99482,1,0,400,0
153675,Matteo,5279925,9/1/2015,Apt available - Best NYC Location,East Village,Manhattan,0.02,Entire home/apt,164,2,40.73279,-73.98746,12,1,140,0.02
15264295,Toby,5284341,,Quiet Cottage with Private Yard,Maspeth,Queens,,Private room,0,1,40.73973,-73.90731,1,0,60,0
11483208,Claire,5285141,4/24/2016,Big Williamsburg BR near the J train!,Williamsburg,Brooklyn,0.1,Private room,0,1,40.70903,-73.95936,1,4,55,0.1
2423067,Clara,5285553,3/11/2019,Beautiful Views from a Warm Home,East Harlem,Manhattan,0.56,Entire home/apt,0,2,40.79303,-73.93368,2,24,175,0.56
11601961,Amy,5285867,4/7/2019,Spacious Full 1 Bedroom Apartment,Flatbush,Brooklyn,0.45,Entire home/apt,29,1,40.64858,-73.96378,3,24,90,0.45
3866196,Guillaume,5286096,4/22/2016,Amazing Studio-EmpireStateBuilding,Midtown,Manhattan,0.07,Entire home/apt,0,1,40.7461,-73.98632,1,3,281,0.07
27371081,Igor,5286482,4/21/2019,"New York Brooklyn Midwood Area
PRIVATE ROOM",Midwood,Brooklyn,1.47,Private room,179,1,40.62636,-73.9627,2,21,50,1.47
27376622,Eja,5287414,6/19/2019,"A BETTA share -Low maintanence guests, e20's  NYC!",Gramercy,Manhattan,0.93,Shared room,353,1,40.73765,-73.98366,1,49,65,0.93
27379417,Dr.Sally,5287733,4/30/2018,Cozy Room,South Ozone Park,Queens,4.54,Private room,281,1,40.66788,-73.82419,1,243,85,4.54
860636,Shawn(Ta),5288228,10/1/2018,Sunny Room across CrotonaPark for Women Only Space,Tremont,Bronx,0.28,Private room,0,3,40.83875,-73.88728,3,15,38,0.28
11297009,Lex,5288376,9/4/2017,Cozy room on Upper West Side,Upper West Side,Manhattan,0.29,Private room,330,4,40.78785,-73.97717,1,15,59,0.29
1189622,Janira,5288942,11/14/2016,Quaint and cozy sun-filled room,Ridgewood,Queens,0.3,Private room,0,1,40.69804,-73.90683,4,15,40,0.3
16427090,Frank,5292616,11/1/2016,Chelsea Apartment - GREAT LOCATION!!!!,Chelsea,Manhattan,0.06,Entire home/apt,0,1,40.73933,-73.99879,3,2,229,0.06
6177121,Casey,5293662,1/3/2016,Ft Greene/Clinton Hill Jr 1 Bedroom,Clinton Hill,Brooklyn,0.02,Entire home/apt,0,1,40.69358,-73.96966,2,1,70,0.02
27428173,Lisa E,5295884,7/6/2019,Spacious East Harlem apartment with sunset views,East Harlem,Manhattan,2,Entire home/apt,135,1,40.799,-73.9428,7,2,190,2
26134830,Isabel,5297292,6/15/2019,Charming 2BR Brownstone near subway,Bedford-Stuyvesant,Brooklyn,2.1,Entire home/apt,343,1,40.68211,-73.92121,3,109,150,2.1
17462748,Steven,5297788,6/30/2019,"Charming Room in Luxe New Home, near C/3 Subways",Crown Heights,Brooklyn,2.2,Private room,149,5,40.67411,-73.93843,5,115,68,2.2
11462251,Danielle,5298299,9/21/2015,Sunny Private Bedroom in Chelsea,Chelsea,Manhattan,0.04,Private room,0,1,40.73885,-73.99701,2,2,109,0.04
2730883,Seb,5298458,12/26/2017,"Upper West SIDE,Washington bridge,Time Square 30'",Washington Heights,Manhattan,0.06,Entire home/apt,82,2,40.85341,-73.93181,30,3,37,0.06
3868692,Lucas,5298896,7/7/2019,Unique NYC Loft - Guest Room,Financial District,Manhattan,3.21,Private room,62,2,40.70457,-74.00952,1,107,124,3.21
11414889,Ben,5299177,6/10/2018,Bright & Spacious Apt in Prime Brooklyn,Prospect Heights,Brooklyn,0.25,Entire home/apt,0,1,40.67986,-73.97027,2,9,190,0.25
16155254,Lina,5300082,6/23/2019,CLEAN AND STYLISH EAST VILLAGE PAD,East Village,Manhattan,3.93,Entire home/apt,265,4,40.72956,-73.98166,1,210,160,3.93
1763862,Jing,5301003,6/22/2019,Newly renovated 1BR+ in Park Slope,South Slope,Brooklyn,2.23,Entire home/apt,253,1,40.66485,-73.98543,1,111,160,2.23
9846230,Celine,5302719,,Spacious & Bright Apt in Park Slope,Park Slope,Brooklyn,,Entire home/apt,0,1,40.6774,-73.98247,5,0,145,0
25854571,Bryn,5303100,6/8/2016,"Cute & Cozy Room in Greenpoint, BK",Greenpoint,Brooklyn,0.05,Private room,0,1,40.72556,-73.94104,1,2,49,0.05
7503643,Vida,5304431,3/31/2019,Sunny 2BR Flex w/CityView From Bed!,Greenpoint,Brooklyn,0.21,Entire home/apt,362,52,40.72738,-73.94077,30,9,159,0.21
5663328,Scott,5305619,,"Newly Renovated Flat, McKibbin Loft",Williamsburg,Brooklyn,,Private room,0,1,40.70429,-73.93793,14,0,75,0
27502743,John,5309343,,Serene West Village Sun-flooded apt,West Village,Manhattan,,Entire home/apt,89,1,40.73183,-74.00649,90,0,175,0
7989115,Nikki,5309460,6/23/2018,Spacious Room in Uptown Manhattan,Washington Heights,Manhattan,0.16,Private room,364,1,40.83299,-73.94527,2,8,150,0.16
